,Start Time,End Time,Trip Duration,Start Station,End Station,User Type
1204374,2017-05-18 11:50:40,2017-05-18 02:17:51,8830.226999999999,17th & K St NW / Farragut Square,Madison & Fairfax St,Subscriber
158909,2017-01-29 14:14:00,2017-01-29 15:21:00,4050.712,15th & K St NW,Key Blvd & N Quinn St,Customer
467389,2017-03-09 12:07:00,2017-03-09 12:19:00,678.682,16th & Harvard St NW,15th & P St NW,Subscriber
574709,2017-03-24 22:32:00,2017-03-24 22:37:00,280.782,3rd St & Pennsylvania Ave SE,Eastern Market / 7th & North Carolina Ave SE,Subscriber
1390256,2017-06-03 09:58:16,2017-06-03 11:02:17,3841.414,19th & L St NW,17th St & Independence Ave SW,Customer
433532,2017-03-05 15:59:00,2017-03-05 16:05:00,360.69,Wisconsin Ave & O St NW,34th St & Wisconsin Ave NW,Subscriber
171824,2017-01-31 17:16:00,2017-01-31 17:26:00,589.7090000000001,15th & L St NW,M St & Pennsylvania Ave NW,Subscriber
1083841,2017-05-07 12:20:44,2017-05-07 12:44:40,1435.846,17th & G St NW,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
726943,2017-04-08 05:13:17,2017-04-08 05:24:56,699.2660000000001,4th & C St SW,4th & C St SW,Customer
241109,2017-02-09 19:19:00,2017-02-09 19:23:00,236.488,Wilson Blvd & N Uhle St,Lee Hwy & N Adams St,Subscriber
490074,2017-03-12 17:15:00,2017-03-12 17:26:00,643.317,14th & Girard St NW,14th & Rhode Island Ave NW,Subscriber
1395792,2017-06-04 02:22:33,2017-06-04 02:36:09,816.387,14th & G St NW,Jefferson Dr & 14th St SW,Customer
671877,2017-04-03 03:26:40,2017-04-03 03:40:47,846.824,New Jersey Ave & N St NW/Dunbar HS,Metro Center / 12th & G St NW,Subscriber
354087,2017-02-23 17:46:00,2017-02-23 17:51:00,276.822,Massachusetts Ave & Dupont Circle NW,16th & R St NW,Subscriber
1706284,2017-06-27 09:50:27,2017-06-27 10:22:26,1918.281,4th & E St SW,4th & W St NE,Subscriber
658335,2017-04-02 02:06:35,2017-04-02 02:25:59,1163.819,11th & M St NW,17th St & Independence Ave SW,Subscriber
696404,2017-04-05 04:11:12,2017-04-05 04:34:36,1403.945,17th St & Independence Ave SW,Lincoln Memorial,Customer
92473,2017-01-19 08:26:00,2017-01-19 08:37:00,645.507,39th & Calvert St NW / Stoddert,20th & O St NW / Dupont South,Subscriber
609855,2017-03-28 07:19:00,2017-03-28 07:42:00,1386.81,N Randolph St & Fairfax Dr,Lincoln Memorial,Subscriber
1567656,2017-06-17 04:36:38,2017-06-17 04:39:38,179.665,New Hampshire Ave & T St NW,20th St & Florida Ave NW,Subscriber
1545467,2017-06-15 07:49:16,2017-06-15 08:07:53,1116.6760000000002,16th & Irving St NW,10th & E St NW,Subscriber
291884,2017-02-17 17:11:00,2017-02-17 17:24:00,815.578,M St & Pennsylvania Ave NW,14th & Rhode Island Ave NW,Subscriber
1359223,2017-06-01 07:04:10,2017-06-01 07:07:31,200.09400000000002,3rd St & Pennsylvania Ave SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
804789,2017-04-13 09:27:16,2017-04-13 09:35:49,512.804,Lamont & Mt Pleasant NW,14th & Irving St NW,Subscriber
227494,2017-02-08 08:19:00,2017-02-08 08:22:00,191.185,N Veitch  & 20th St N,Wilson Blvd & N Uhle St,Subscriber
1142246,2017-05-14 02:04:25,2017-05-14 02:16:38,732.6080000000001,Henry Bacon Dr & Lincoln Memorial Circle NW,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Customer
580301,2017-03-25 13:05:00,2017-03-25 13:18:00,759.9110000000001,36th & Calvert St NW / Glover Park,Connecticut Ave & Newark St NW / Cleveland Park,Customer
579205,2017-03-25 12:23:00,2017-03-25 12:57:00,2069.2870000000003,18th & C St NW,14th & D St NW / Ronald Reagan Building,Customer
310950,2017-02-19 14:35:00,2017-02-19 14:46:00,676.4069999999999,15th & N Scott St,Washington Blvd & 10th St N,Subscriber
89744,2017-01-18 18:18:00,2017-01-18 18:26:00,479.55199999999996,18th & M St NW,8th & O St NW,Subscriber
1250775,2017-05-22 09:02:27,2017-05-22 09:13:45,678.0010000000001,13th St & New York Ave NW,14th & V St NW,Subscriber
1150284,2017-05-14 10:04:44,2017-05-14 10:11:04,380.467,20th St & Florida Ave NW,14th & Rhode Island Ave NW,Subscriber
771638,2017-04-11 07:34:30,2017-04-11 07:48:26,836.664,8th & H St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
972985,2017-04-28 04:14:59,2017-04-28 04:24:40,581.46,10th & E St NW,Columbus Circle / Union Station,Subscriber
326257,2017-02-20 18:53:00,2017-02-20 18:55:00,130.93,14th St Heights / 14th & Crittenden St NW,14th & Upshur St NW,Subscriber
416103,2017-03-02 17:53:00,2017-03-02 18:09:00,952.574,10th & K St NW,11th & H St NE,Subscriber
1483896,2017-06-10 10:40:44,2017-06-10 10:48:23,459.31300000000005,10th & G St NW,7th & E St SW,Subscriber
894244,2017-04-20 05:43:13,2017-04-20 05:49:29,375.963,4th & D St NW / Judiciary Square,North Capitol St & F St NW,Subscriber
393982,2017-02-28 07:22:00,2017-02-28 07:32:00,635.64,14th & Belmont St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
711594,2017-04-06 07:45:02,2017-04-06 07:47:19,137.268,13th St & Eastern Ave,East West Hwy & Blair Mill Rd,Subscriber
963813,2017-04-27 07:27:13,2017-04-27 07:55:43,1710.0729999999999,11th & Kenyon St NW,11th & Kenyon St NW,Subscriber
1377920,2017-06-02 10:12:26,2017-06-02 10:17:59,333.5,Adams Mill & Columbia Rd NW,Columbia Rd & Belmont St NW,Subscriber
617796,2017-03-28 19:12:00,2017-03-28 19:16:00,222.915,7th & T St NW,3rd & Elm St NW,Subscriber
931880,2017-04-24 05:32:24,2017-04-24 05:42:57,632.844,16th & R St NW,14th & Irving St NW,Subscriber
1066444,2017-05-05 07:15:10,2017-05-05 07:35:26,1216.3319999999999,Convention Center / 7th & M St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
1326659,2017-05-29 09:59:38,2017-05-29 10:03:04,205.66400000000002,Connecticut & Nebraska Ave NW,Connecticut Ave & Yuma St NW,Subscriber
1686775,2017-06-26 07:07:32,2017-06-26 07:26:05,1113.778,New Hampshire Ave & T St NW,8th & F St NW,Subscriber
1677450,2017-06-25 11:30:05,2017-06-25 12:01:05,1860.484,21st & M St NW,Washington & Independence Ave SW/HHS,Customer
245481,2017-02-10 16:44:00,2017-02-10 16:48:00,240.541,17th & Rhode Island Ave NW,Thomas Circle,Subscriber
1609185,2017-06-20 09:54:32,2017-06-20 09:57:42,190.175,4th & M St SW,Maine Ave & 7th St SW,Subscriber
1296818,2017-05-27 02:20:22,2017-05-27 02:24:31,248.338,Connecticut & Nebraska Ave NW,Van Ness Metro / UDC,Subscriber
640468,2017-03-30 18:20:00,2017-03-30 18:25:00,284.775,22nd & I St NW / Foggy Bottom,20th & O St NW / Dupont South,Subscriber
184287,2017-02-02 08:10:00,2017-02-02 08:27:00,968.8639999999999,13th & H St NE,17th & Rhode Island Ave NW,Subscriber
754225,2017-04-10 05:49:45,2017-04-10 05:55:09,323.793,King St & Patrick St,King St Metro North / Cameron St,Subscriber
852367,2017-04-16 11:55:29,2017-04-16 12:14:38,1148.973,19th St & Pennsylvania Ave NW,Metro Center / 12th & G St NW,Customer
1259136,2017-05-23 07:51:42,2017-05-23 08:14:39,1376.767,Carroll & Westmoreland Ave,11th & Kenyon St NW,Subscriber
511800,2017-03-17 15:58:00,2017-03-17 16:01:00,192.873,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,N Lynn St & Fairfax Dr,Subscriber
1583463,2017-06-18 08:44:22,2017-06-18 08:57:40,798.1310000000001,New Hampshire Ave & 24th St NW,1st & M St NE,Customer
7013,2017-01-03 16:25:00,2017-01-03 16:53:00,1692.848,Columbus Circle / Union Station,Fort Totten Metro,Subscriber
1142487,2017-05-14 02:15:03,2017-05-14 02:30:35,932.738,20th St & Virginia Ave NW,14th & G St NW,Customer
1744647,2017-06-30 07:22:37,2017-06-30 07:43:22,1244.802,11th & Kenyon St NW,Virginia Ave & 25th St NW,Subscriber
703696,2017-04-05 08:30:14,2017-04-05 08:45:04,889.802,17th St & Massachusetts Ave NW,19th St & Constitution Ave NW,Subscriber
180107,2017-02-01 17:23:00,2017-02-01 17:35:00,763.654,3rd St & Pennsylvania Ave SE,14th & D St SE,Subscriber
1496307,2017-06-11 10:19:33,2017-06-11 10:34:18,885.3430000000001,6th & H St NE,Rhode Island Ave Metro,Subscriber
284816,2017-02-16 17:25:00,2017-02-16 17:32:00,449.17699999999996,18th & M St NW,10th & K St NW,Subscriber
176628,2017-02-01 08:38:00,2017-02-01 08:54:00,1014.924,4th & W St NE,15th & P St NW,Subscriber
1044007,2017-05-03 07:24:46,2017-05-03 07:34:49,602.8430000000001,Rhode Island & Connecticut Ave NW,13th St & New York Ave NW,Customer
1054168,2017-05-04 05:57:17,2017-05-04 06:03:08,350.95599999999996,Eastern Market Metro / Pennsylvania Ave & 7th St SE,15th St & Massachusetts Ave SE,Subscriber
184246,2017-02-02 08:08:00,2017-02-02 08:25:00,961.694,Eastern Market / 7th & North Carolina Ave SE,5th & K St NW,Subscriber
1566864,2017-06-17 03:51:13,2017-06-17 04:59:36,4103.974,20th & E St NW,17th St & Independence Ave SW,Customer
1303257,2017-05-27 09:40:45,2017-05-27 10:22:30,2505.019,New York Ave & 15th St NW,18th & R St NW,Customer
1661794,2017-06-24 09:58:58,2017-06-24 10:04:06,307.965,22nd & I St NW / Foggy Bottom,20th & E St NW,Subscriber
437369,2017-03-06 09:21:00,2017-03-06 09:25:00,276.466,6th & H St NE,North Capitol St & F St NW,Subscriber
116606,2017-01-23 05:27:00,2017-01-23 05:37:00,562.575,3rd & H St NE,15th & East Capitol St NE,Subscriber
178184,2017-02-01 12:42:00,2017-02-01 12:48:00,366.625,14th St & New York Ave NW,15th & P St NW,Subscriber
610207,2017-03-28 07:43:00,2017-03-28 07:49:00,404.89300000000003,Park Rd & Holmead Pl NW,Adams Mill & Columbia Rd NW,Subscriber
388607,2017-02-27 14:04:00,2017-02-27 14:27:00,1381.672,23rd & E St NW ,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
1425794,2017-06-06 07:44:45,2017-06-06 08:08:07,1402.033,Lamont & Mt Pleasant NW,10th & E St NW,Subscriber
1096103,2017-05-09 01:21:27,2017-05-09 01:51:32,1804.203,17th St & Independence Ave SW,25th St & Pennsylvania Ave NW,Subscriber
1413568,2017-06-05 07:53:26,2017-06-05 07:59:58,391.524,17th & G St NW,14th & L St NW,Subscriber
569741,2017-03-24 15:12:00,2017-03-24 15:16:00,264.097,Eastern Market Metro / Pennsylvania Ave & 7th St SE,1st & K St SE,Subscriber
856916,2017-04-17 05:24:45,2017-04-17 05:43:31,1125.53,Court House Metro / 15th & N Uhle St ,George Mason Dr & Wilson Blvd,Subscriber
1018596,2017-05-01 07:03:28,2017-05-01 07:07:20,231.80599999999998,Fairfax Dr & Kenmore St,N Randolph St & Fairfax Dr,Subscriber
1643483,2017-06-23 05:59:44,2017-06-23 06:19:01,1156.968,8th & H St NW,14th & V St NW,Subscriber
162528,2017-01-30 08:23:00,2017-01-30 08:35:00,733.206,18th St & Wyoming Ave NW,21st & I St NW,Subscriber
379617,2017-02-26 10:27:00,2017-02-26 10:34:00,388.49699999999996,5th St & Massachusetts Ave NW,5th & K St NW,Subscriber
635830,2017-03-30 11:49:00,2017-03-30 14:25:00,9353.366,Eastern Market Metro / Pennsylvania Ave & 7th St SE,C & O Canal & Wisconsin Ave NW,Customer
212810,2017-02-06 17:16:00,2017-02-06 17:23:00,424.583,Columbus Circle / Union Station,15th & F St NE,Customer
556524,2017-03-22 19:59:00,2017-03-22 20:01:00,138.66899999999998,D St & Maryland Ave NE,2nd St & Massachusetts Ave NE,Subscriber
551805,2017-03-22 11:07:00,2017-03-22 11:34:00,1667.545,3rd St & Pennsylvania Ave SE,10th & E St NW,Customer
455542,2017-03-08 11:27:00,2017-03-08 11:29:00,138.65200000000002,Union Market/6th St & Neal Pl NE,6th & K St NE,Subscriber
1683265,2017-06-26 05:18:52,2017-06-26 05:21:58,186.37400000000002,N Rhodes & 16th St N,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
623553,2017-03-29 11:56:00,2017-03-29 12:06:00,588.056,18th & M St NW,Wisconsin Ave & O St NW,Subscriber
532334,2017-03-20 12:51:00,2017-03-20 13:20:00,1763.6070000000002,Henry Bacon Dr & Lincoln Memorial Circle NW,Maryland & Independence Ave SW,Customer
467846,2017-03-09 12:55:00,2017-03-09 13:23:00,1688.399,Maryland & Independence Ave SW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
369169,2017-02-24 19:44:00,2017-02-24 19:50:00,362.272,15th & L St NW,11th & O St NW,Subscriber
1182455,2017-05-17 05:01:38,2017-05-17 05:07:08,330.494,Bethesda Metro,Battery Ln & Trolley Trail,Subscriber
1360323,2017-06-01 07:39:02,2017-06-01 07:43:15,253.84,20th St & Florida Ave NW,22nd & P ST NW,Subscriber
685667,2017-04-04 05:42:38,2017-04-04 06:02:55,1217.021,Columbus Circle / Union Station,18th & Monroe St NE,Subscriber
1452888,2017-06-08 08:03:28,2017-06-08 08:12:44,555.781,Eastern Market / 7th & North Carolina Ave SE,2nd & G St NE,Subscriber
706782,2017-04-05 11:45:27,2017-04-06 12:08:14,1367.38,Kennedy Center,Jefferson Dr & 14th St SW,Subscriber
181038,2017-02-01 18:11:00,2017-02-01 18:14:00,208.125,Clarendon Blvd & N Fillmore St,Court House Metro / 15th & N Uhle St ,Subscriber
1430098,2017-06-06 10:41:27,2017-06-06 10:48:14,407.644,18th St & Wyoming Ave NW,15th & P St NW,Subscriber
262295,2017-02-13 15:51:00,2017-02-13 16:05:00,875.1239999999999,US Dept of State / Virginia Ave & 21st St NW,Adams Mill & Columbia Rd NW,Subscriber
610175,2017-03-28 07:41:00,2017-03-28 08:10:00,1747.8570000000002,Washington Blvd & 10th St N,13th St & New York Ave NW,Subscriber
1426640,2017-06-06 08:06:16,2017-06-06 08:08:34,138.12,Carroll & Westmoreland Ave,Takoma Metro,Subscriber
1136447,2017-05-13 06:16:47,2017-05-13 06:23:12,384.935,4th & D St NW / Judiciary Square,5th St & Massachusetts Ave NW,Customer
966517,2017-04-27 08:44:01,2017-04-27 09:06:26,1345.6860000000001,Crystal City Metro / 18th & Bell St,S Four Mile Run & Walter Reed Dr,Subscriber
528223,2017-03-19 18:44:00,2017-03-19 18:52:00,482.79400000000004,14th & Rhode Island Ave NW,15th & W St NW,Subscriber
1058882,2017-05-04 08:46:06,2017-05-04 08:51:40,333.905,17th St & Massachusetts Ave NW,21st St & Pennsylvania Ave NW,Subscriber
1062979,2017-05-05 03:39:13,2017-05-05 03:47:03,469.292,Independence Ave & L'Enfant Plaza SW/DOE,Constitution Ave & 2nd St NW/DOL,Subscriber
1407558,2017-06-05 03:11:45,2017-06-05 03:20:17,512.493,5th & K St NW,19th & K St NW,Subscriber
133471,2017-01-25 18:01:00,2017-01-25 18:15:00,851.635,Adams Mill & Columbia Rd NW,21st & I St NW,Subscriber
469456,2017-03-09 15:23:00,2017-03-09 15:29:00,382.64,14th & D St NW / Ronald Reagan Building,L'Enfant Plaza / 7th & C St SW,Subscriber
1037727,2017-05-03 02:21:05,2017-05-03 02:31:51,645.6709999999999,M St & Delaware Ave NE,Rhode Island Ave Metro,Customer
266581,2017-02-14 07:59:00,2017-02-14 08:07:00,461.5,New Jersey Ave & N St NW/Dunbar HS,Metro Center / 12th & G St NW,Subscriber
327835,2017-02-21 07:15:00,2017-02-21 07:19:00,242.106,14th St & Spring Rd NW,14th & Irving St NW,Subscriber
835428,2017-04-15 09:12:30,2017-04-15 09:22:00,569.896,14th & Rhode Island Ave NW,21st & I St NW,Subscriber
1492132,2017-06-11 05:45:49,2017-06-11 05:50:10,260.865,11th & M St NW,14th & Rhode Island Ave NW,Subscriber
555169,2017-03-22 18:07:00,2017-03-22 18:17:00,627.698,19th & G St NW,22nd & P ST NW,Subscriber
506333,2017-03-16 17:52:00,2017-03-16 17:58:00,335.845,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Lincoln Park / 13th & East Capitol St NE ,Subscriber
1552669,2017-06-16 03:17:21,2017-06-16 03:54:07,2206.42,Connecticut Ave & Newark St NW / Cleveland Park,13th St & New York Ave NW,Subscriber
1022214,2017-05-01 10:20:51,2017-05-01 10:34:22,810.2489999999999,18th St & Wyoming Ave NW,18th St & Wyoming Ave NW,Customer
1586600,2017-06-18 11:47:02,2017-06-18 12:18:17,1875.2720000000002,M St & Pennsylvania Ave NW,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
1096291,2017-05-09 01:41:01,2017-05-09 01:54:58,837.58,13th & H St NE,New York Ave & Hecht Ave NE,Customer
1493844,2017-06-11 07:49:26,2017-06-11 08:14:42,1516.809,18th St & Wyoming Ave NW,1st & Rhode Island Ave NW,Subscriber
236304,2017-02-08 23:26:00,2017-02-08 23:38:00,747.7139999999999,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Oklahoma Ave & D St NE,Subscriber
1034914,2017-05-02 09:42:06,2017-05-02 09:54:51,765.372,8th & F St NW,21st & I St NW,Subscriber
373340,2017-02-25 11:40:00,2017-02-25 11:44:00,250.255,15th & F St NE,13th & H St NE,Subscriber
75759,2017-01-16 13:22:00,2017-01-16 13:27:00,329.839,14th & Harvard St NW,Georgia & New Hampshire Ave NW,Subscriber
1226589,2017-05-20 07:52:23,2017-05-20 08:19:33,1629.9470000000001,Jefferson Dr & 14th St SW,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
1290804,2017-05-26 08:24:59,2017-05-26 08:36:30,691.2489999999999,15th & East Capitol St NE,Washington & Independence Ave SW/HHS,Subscriber
862706,2017-04-17 09:22:42,2017-04-17 09:27:27,284.89599999999996,14th & L St NW,15th & P St NW,Subscriber
1722966,2017-06-28 11:53:29,2017-06-28 12:06:58,809.2289999999999,Henry Bacon Dr & Lincoln Memorial Circle NW,14th & D St NW / Ronald Reagan Building,Subscriber
634489,2017-03-30 08:47:00,2017-03-30 08:50:00,154.031,14th & R St NW,14th & V St NW,Subscriber
220316,2017-02-07 14:45:00,2017-02-07 14:53:00,529.814,Columbus Circle / Union Station,Bladensburg Rd & Benning Rd NE,Subscriber
721613,2017-04-08 01:00:59,2017-04-10 11:49:36,168517.163,Montgomery College/W Campus Dr & Mannakee St,21st & I St NW,Customer
1623676,2017-06-21 10:29:30,2017-06-21 11:14:56,2725.8579999999997,Independence Ave & L'Enfant Plaza SW/DOE,17th & G St NW,Customer
1586103,2017-06-18 11:22:38,2017-06-18 11:33:11,632.554,1st & M St NE,5th & K St NW,Customer
586126,2017-03-25 16:47:00,2017-03-25 16:51:00,283.622,4th & E St SW,4th St & Madison Dr NW,Subscriber
548384,2017-03-21 21:12:00,2017-03-21 21:23:00,650.771,14th St Heights / 14th & Crittenden St NW,Columbia Rd & Belmont St NW,Subscriber
1509574,2017-06-12 09:47:54,2017-06-12 10:03:51,957.323,1st & H St NW,8th & H St NW,Customer
183755,2017-02-02 07:37:00,2017-02-02 08:03:00,1533.0220000000002,Lynn & 19th St North,USDA / 12th & Independence Ave SW,Subscriber
927071,2017-04-23 08:54:32,2017-04-23 08:57:16,164.02900000000002,17th St & Massachusetts Ave NW,17th & Corcoran St NW,Subscriber
838925,2017-04-15 11:49:40,2017-04-16 01:27:02,5841.87,Lincoln Memorial,Lincoln Memorial,Customer
421969,2017-03-03 15:16:00,2017-03-03 15:19:00,173.09799999999998,Washington Blvd & 10th St N,Barton St & 10th St N,Subscriber
1158013,2017-05-15 05:40:10,2017-05-15 06:03:36,1406.515,4th & C St SW,14th & Irving St NW,Subscriber
1612853,2017-06-21 03:29:06,2017-06-21 03:46:18,1032.729,Arlington Blvd & S George Mason Dr/NFATC,Clarendon Blvd & Pierce St,Subscriber
501580,2017-03-15 17:35:00,2017-03-15 17:39:00,264.597,Columbia Rd & Georgia Ave NW,Park Rd & Holmead Pl NW,Subscriber
1668854,2017-06-25 03:22:11,2017-06-25 03:42:04,1192.362,37th & O St NW / Georgetown University,Georgetown Harbor / 30th St NW,Customer
130888,2017-01-25 14:36:00,2017-01-25 14:40:00,253.623,Fairfax Dr & Wilson Blvd,Virginia Square Metro / N Monroe St & 9th St N,Subscriber
1727604,2017-06-29 05:35:40,2017-06-29 05:43:11,450.565,21st & I St NW,34th & Water St NW,Subscriber
804486,2017-04-13 09:13:25,2017-04-13 09:19:01,336.23199999999997,Massachusetts Ave & Dupont Circle NW,15th & L St NW,Subscriber
1570935,2017-06-17 07:57:34,2017-06-17 08:17:32,1198.2060000000001,22nd St & Constitution Ave NW,15th & L St NW,Subscriber
24117,2017-01-06 08:43:00,2017-01-06 08:55:00,709.336,11th & M St NW,21st & M St NW,Subscriber
1596113,2017-06-19 10:48:45,2017-06-19 11:02:49,843.97,23rd & E St NW ,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
383835,2017-02-26 17:37:00,2017-02-26 17:43:00,374.57,Fenton St & Ellsworth Dr ,East West Hwy & Blair Mill Rd,Subscriber
728067,2017-04-08 06:19:23,2017-04-08 06:26:41,437.55800000000005,L'Enfant Plaza / 7th & C St SW,4th & M St SW,Subscriber
251833,2017-02-11 15:56:00,2017-02-11 16:22:00,1583.44,New York Ave & 15th St NW,Washington & Independence Ave SW/HHS,Customer
712738,2017-04-06 08:32:54,2017-04-06 08:51:26,1112.003,16th & K St NW,19th St & Pennsylvania Ave NW,Subscriber
1063890,2017-05-05 04:48:06,2017-05-05 04:55:26,439.895,Columbia Pike & S Courthouse Rd,S Joyce & Army Navy Dr,Subscriber
842862,2017-04-16 02:39:07,2017-04-16 04:28:45,6577.7880000000005,10th & G St NW,11th & F St NW,Customer
624824,2017-03-29 13:57:00,2017-03-29 14:06:00,582.1619999999999,4th St & Madison Dr NW,Columbus Circle / Union Station,Customer
300177,2017-02-18 15:23:00,2017-02-18 15:38:00,925.977,Bladensburg Rd & Benning Rd NE,1st & K St SE,Customer
53617,2017-01-12 14:20:00,2017-01-12 14:40:00,1212.3010000000002,16th & Harvard St NW,17th & G St NW,Customer
1280388,2017-05-25 09:52:23,2017-05-25 10:07:35,911.905,S Troy St & 26th St S,S Joyce & Army Navy Dr,Subscriber
153792,2017-01-28 15:10:00,2017-01-28 15:16:00,363.782,14th St & Spring Rd NW,14th & Irving St NW,Subscriber
354454,2017-02-23 17:59:00,2017-02-23 18:06:00,400.06800000000004,14th St & New York Ave NW,19th & K St NW,Subscriber
1082580,2017-05-07 10:58:33,2017-05-07 01:08:35,7802.404,19th St & Constitution Ave NW,19th St & Constitution Ave NW,Customer
357778,2017-02-24 06:06:00,2017-02-24 06:19:00,787.908,Good Hope Rd & 14th St SE,19th & East Capitol St SE,Subscriber
485069,2017-03-11 16:05:00,2017-03-11 17:25:00,4800.602,Jefferson Memorial,Jefferson Memorial,Customer
